date,rainfall_mm,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,soil_moisture_pct,evaporation_mm,previous_flow_m3s,rainfall_lag_1,rainfall_lag_2,rainfall_lag_3,flow_lag_1,flow_lag_2,flow_lag_3,runoff_m3s
2018-03-19,0.0,21.85,73.2,1012.4,2.17,8.0,5.83,17.49,0.0,0.0,24.12,17.49,21.92,22.9,15.72
2018-03-20,0.0,17.35,73.15,1012.37,18.79,8.0,7.68,15.72,0.0,0.0,0.0,15.72,17.49,21.92,20.24
2018-03-21,0.0,19.85,75.51,1012.84,9.93,8.0,6.86,20.24,0.0,0.0,0.0,20.24,15.72,17.49,20.04
2018-03-22,0.0,20.85,71.7,1013.24,8.91,8.0,6.48,20.04,0.0,0.0,0.0,20.04,20.24,15.72,18.23
2018-03-23,0.0,26.48,54.82,1017.56,8.17,8.0,8.75,18.23,0.0,0.0,0.0,18.23,20.04,20.24,14.45
2018-03-24,36.2,23.03,67.53,1009.01,11.32,8.0,6.72,14.45,0.0,0.0,0.0,14.45,18.23,20.04,26.2
2018-03-25,0.0,18.18,60.74,1008.42,11.35,8.0,8.84,26.2,36.2,0.0,0.0,26.2,14.45,18.23,27.37
2018-03-26,0.0,22.61,67.61,1018.75,13.33,8.0,8.04,27.37,0.0,36.2,0.0,27.37,26.2,14.45,25.93
2018-03-27,0.0,17.41,76.1,1010.17,6.76,8.0,4.87,25.93,0.0,0.0,36.2,25.93,27.37,26.2,24.59
2018-03-28,0.0,23.87,71.58,1006.08,8.91,8.0,8.22,24.59,0.0,0.0,0.0,24.59,25.93,27.37,30.15
2018-03-29,0.0,19.86,77.68,1009.89,17.11,8.0,8.05,30.15,0.0,0.0,0.0,30.15,24.59,25.93,29.56
2018-03-30,32.41,20.69,72.24,1010.58,10.79,8.0,6.58,29.56,0.0,0.0,0.0,29.56,30.15,24.59,37.82
2018-03-31,18.1,24.12,60.97,1019.92,9.4,8.0,7.48,37.82,32.41,0.0,0.0,37.82,29.56,30.15,44.68
2018-04-01,3.03,17.47,52.61,1016.68,6.7,8.0,6.04,44.68,18.1,32.41,0.0,44.68,37.82,29.56,45.18
2018-04-02,0.0,17.07,71.5,1017.71,11.77,8.0,8.32,45.18,3.03,18.1,32.41,45.18,44.68,37.82,50.55
2018-04-03,0.0,18.99,69.16,1015.99,13.61,8.0,7.16,50.55,0.0,3.03,18.1,50.55,45.18,44.68,48.04
2018-04-04,0.0,22.93,64.02,1016.54,13.06,8.0,7.1,48.04,0.0,0.0,3.03,48.04,50.55,45.18,43.72
2018-04-05,0.0,16.42,59.16,1008.28,9.09,8.0,6.31,43.72,0.0,0.0,0.0,43.72,48.04,50.55,42.48
2018-04-06,0.0,13.02,66.12,1010.65,11.26,8.0,6.0,42.48,0.0,0.0,0.0,42.48,43.72,48.04,39.86
2018-04-07,0.0,18.85,70.1,1006.61,15.85,8.0,8.96,39.86,0.0,0.0,0.0,39.86,42.48,43.72,27.48
2018-04-08,6.85,21.25,76.32,1010.42,13.75,8.0,8.18,27.48,0.0,0.0,0.0,27.48,39.86,42.48,23.43
2018-04-09,0.0,22.75,73.17,1014.82,7.26,8.0,6.05,23.43,6.85,0.0,0.0,23.43,27.48,39.86,26.03
2018-04-10,0.0,18.48,83.3,1011.99,1.09,8.0,4.93,26.03,0.0,6.85,0.0,26.03,23.43,27.48,31.35
2018-04-11,7.85,18.5,64.99,1017.79,11.04,8.0,7.01,31.35,0.0,0.0,6.85,31.35,26.03,23.43,35.58
2018-04-12,0.0,22.3,78.6,1005.45,12.79,8.0,6.5,35.58,7.85,0.0,0.0,35.58,31.35,26.03,32.73
2018-04-13,0.0,14.63,72.96,1013.57,6.19,8.0,5.29,32.73,0.0,7.85,0.0,32.73,35.58,31.35,31.58
2018-04-14,0.0,18.22,77.68,1004.75,9.97,8.0,7.37,31.58,0.0,0.0,7.85,31.58,32.73,35.58,24.49
2018-04-15,0.0,19.56,69.95,1011.39,9.08,8.0,8.61,24.49,0.0,0.0,0.0,24.49,31.58,32.73,23.08
2018-04-16,0.0,20.1,80.69,1014.54,10.37,8.0,5.89,23.08,0.0,0.0,0.0,23.08,24.49,31.58,21.24
2018-04-17,23.91,17.59,75.44,1009.69,8.09,8.0,8.95,21.24,0.0,0.0,0.0,21.24,23.08,24.49,28.77
2018-04-18,0.0,18.84,68.8,1013.44,14.52,8.0,8.21,28.77,23.91,0.0,0.0,28.77,21.24,23.08,32.49
2018-04-19,0.0,12.43,73.66,1005.81,10.52,8.0,5.67,32.49,0.0,23.91,0.0,32.49,28.77,21.24,32.04
2018-04-20,0.0,16.9,72.24,1002.21,6.92,8.0,7.76,32.04,0.0,0.0,23.91,32.04,32.49,28.77,18.27
2018-04-21,0.0,19.58,77.52,1013.24,13.21,8.0,8.08,18.27,0.0,0.0,0.0,18.27,32.04,32.49,13.98
2018-04-22,0.0,15.88,66.02,1019.1,5.58,8.0,6.93,13.98,0.0,0.0,0.0,13.98,18.27,32.04,9.95
2018-04-23,0.0,18.38,74.25,1005.33,14.5,8.0,8.49,9.95,0.0,0.0,0.0,9.95,13.98,18.27,8.24
2018-04-24,0.0,19.25,77.39,1016.35,13.47,8.0,8.61,8.24,0.0,0.0,0.0,8.24,9.95,13.98,8.35
2018-04-25,0.0,17.18,75.03,1010.39,14.86,8.0,6.74,8.35,0.0,0.0,0.0,8.35,8.24,9.95,8.83
2018-04-26,0.0,18.36,84.39,1003.42,9.45,8.0,7.66,8.83,0.0,0.0,0.0,8.83,8.35,8.24,7.04
2018-04-27,0.0,15.43,80.55,1004.37,8.26,,6.58,7.04,0.0,0.0,0.0,7.04,8.83,8.35,5.79
2018-04-28,0.0,17.23,75.25,1010.04,10.29,8.0,7.53,5.79,0.0,0.0,0.0,5.79,7.04,8.83,5.0
2018-04-29,7.35,19.17,76.98,1007.87,9.7,8.0,6.64,5.0,0.0,0.0,0.0,5.0,5.79,7.04,11.22
2018-04-30,0.0,17.95,77.69,1003.26,7.72,8.0,6.23,11.22,7.35,0.0,0.0,11.22,5.0,5.79,11.96
2018-05-01,0.0,16.0,78.6,1001.29,8.06,8.0,6.11,11.96,0.0,7.35,0.0,11.96,11.22,5.0,10.81
2018-05-02,0.0,17.93,63.16,1005.46,8.72,8.0,7.55,10.81,0.0,0.0,7.35,10.81,11.96,11.22,8.47
2018-05-03,13.48,19.07,73.98,1010.6,5.9,8.0,6.55,8.47,0.0,0.0,0.0,8.47,10.81,11.96,7.92
2018-05-04,0.0,12.07,65.85,1009.53,12.37,8.0,6.42,7.92,13.48,0.0,0.0,7.92,8.47,10.81,16.57
2018-05-05,0.0,20.0,85.34,1007.0,9.82,8.0,6.98,16.57,0.0,13.48,0.0,16.57,7.92,8.47,13.93
2018-05-06,0.0,16.18,76.11,1010.45,8.92,8.0,7.74,13.93,0.0,0.0,13.48,13.93,16.57,7.92,6.7
2018-05-07,0.0,18.0,75.33,1014.58,6.11,8.0,6.92,6.7,0.0,0.0,0.0,6.7,13.93,16.57,5.27
2018-05-08,0.0,19.85,83.1,1011.3,5.94,8.0,7.03,5.27,0.0,0.0,0.0,5.27,6.7,13.93,5.0
2018-05-09,76.95,13.34,79.92,1008.66,16.78,8.0,7.8,5.0,0.0,0.0,0.0,5.0,5.27,6.7,40.66
2018-05-10,0.0,14.92,69.19,1013.85,7.8,8.0,7.32,40.66,76.95,0.0,0.0,40.66,5.0,5.27,50.67
2018-05-11,43.56,15.9,76.73,1004.36,12.14,8.0,6.34,50.67,0.0,76.95,0.0,50.67,40.66,5.0,71.22
2018-05-12,8.43,14.58,75.01,1007.98,10.57,8.0,7.52,71.22,43.56,0.0,76.95,71.22,50.67,40.66,72.24
2018-05-13,3.92,20.8,65.28,1008.04,0.5,8.0,6.1,72.24,8.43,43.56,0.0,72.24,71.22,50.67,66.89
2018-05-14,0.0,14.25,72.78,1002.81,16.27,8.0,6.9,66.89,3.92,8.43,43.56,66.89,72.24,71.22,56.02
2018-05-15,13.3,14.93,76.45,1006.84,12.39,8.0,7.1,56.02,0.0,3.92,8.43,56.02,66.89,72.24,57.28
2018-05-16,61.65,16.76,77.05,998.52,7.31,8.0,6.34,57.28,13.3,0.0,3.92,57.28,56.02,66.89,80.56
2018-05-17,21.62,13.18,67.59,1018.41,9.9,8.0,6.87,80.56,61.65,13.3,0.0,80.56,57.28,56.02,97.28
2018-05-18,0.0,15.13,86.14,1004.11,5.98,8.0,6.85,97.28,21.62,61.65,13.3,97.28,80.56,57.28,96.73
2018-05-19,0.0,16.85,77.48,1016.68,16.39,8.0,7.02,96.73,0.0,21.62,61.65,96.73,97.28,80.56,93.0
2018-05-20,0.0,15.16,78.56,1008.9,6.82,8.0,7.67,93.0,0.0,0.0,21.62,93.0,96.73,97.28,78.61
2018-05-21,0.0,15.7,81.21,1011.49,8.17,8.0,5.2,78.61,0.0,0.0,0.0,78.61,93.0,96.73,67.65
2018-05-22,2.85,14.55,72.99,1006.18,7.45,8.0,5.76,67.65,0.0,0.0,0.0,67.65,78.61,93.0,60.36
2018-05-23,13.59,12.03,81.8,1009.62,10.28,8.0,8.03,60.36,2.85,0.0,0.0,60.36,67.65,78.61,58.99
2018-05-24,16.14,16.56,76.13,1011.79,14.8,8.0,6.47,58.99,13.59,2.85,0.0,58.99,60.36,67.65,58.86
2018-05-25,0.0,20.09,72.52,1011.83,16.26,8.0,7.81,58.86,16.14,13.59,2.85,58.86,58.99,60.36,53.18
2018-05-26,0.0,15.7,82.89,1012.34,8.6,8.0,5.98,53.18,0.0,16.14,13.59,53.18,58.86,58.99,40.51
2018-05-27,1.42,16.17,89.41,1006.59,11.32,8.0,5.09,40.51,0.0,0.0,16.14,40.51,53.18,58.86,41.73
2018-05-28,0.0,17.29,84.12,1005.99,10.29,8.0,6.94,41.73,1.42,0.0,0.0,41.73,40.51,53.18,37.07
2018-05-29,0.0,12.34,85.59,1000.39,6.56,8.0,6.27,37.07,0.0,1.42,0.0,37.07,41.73,40.51,31.52
2018-05-30,11.18,19.72,75.56,1010.95,18.48,8.0,8.92,31.52,0.0,0.0,1.42,31.52,37.07,41.73,29.66
2018-05-31,73.63,15.93,68.09,1013.71,14.77,8.0,7.15,29.66,11.18,0.0,0.0,29.66,31.52,37.07,59.58
2018-06-01,0.0,,89.77,1016.35,10.66,8.0,5.7,59.58,73.63,11.18,0.0,59.58,29.66,31.52,67.94
2018-06-02,8.98,13.51,93.79,1009.77,15.54,8.0,6.79,67.94,0.0,73.63,11.18,67.94,59.58,29.66,78.45
2018-06-03,30.24,19.85,90.27,1004.39,14.24,8.0,7.14,78.45,8.98,0.0,73.63,78.45,67.94,59.58,81.83
2018-06-04,0.0,17.21,77.18,999.71,10.29,8.0,7.25,81.83,30.24,8.98,0.0,81.83,78.45,67.94,78.04
2018-06-05,0.0,16.62,,1013.38,11.14,8.0,6.68,78.04,0.0,30.24,8.98,78.04,81.83,78.45,74.98
2018-06-06,0.0,15.8,72.18,999.17,15.29,8.0,7.98,74.98,0.0,0.0,30.24,74.98,78.04,81.83,68.3
2018-06-07,16.25,14.56,67.9,1006.43,6.69,8.0,4.71,68.3,0.0,0.0,0.0,68.3,74.98,78.04,62.71
2018-06-08,27.91,18.16,78.98,1006.99,15.86,8.0,8.47,62.71,16.25,0.0,0.0,62.71,68.3,74.98,72.02
2018-06-09,2.53,15.48,91.01,1007.75,9.21,8.0,7.02,72.02,27.91,16.25,0.0,72.02,62.71,68.3,76.21
2018-06-10,23.59,10.19,78.82,1008.26,15.34,8.0,6.12,76.21,2.53,27.91,16.25,76.21,72.02,62.71,85.88
2018-06-11,0.0,12.3,81.96,1008.75,9.98,8.0,5.84,85.88,23.59,2.53,27.91,85.88,76.21,72.02,76.29
2018-06-12,0.0,14.61,89.51,995.97,11.18,8.0,6.55,76.29,0.0,23.59,2.53,76.29,85.88,76.21,69.85
2018-06-13,26.46,15.83,77.08,1008.11,9.88,8.0,7.68,69.85,0.0,0.0,23.59,69.85,76.29,85.88,68.77
2018-06-14,35.99,14.9,94.18,996.88,8.14,8.0,6.13,68.77,26.46,0.0,0.0,68.77,69.85,76.29,83.94
2018-06-15,12.05,18.08,93.89,1011.68,9.05,8.0,7.12,83.94,35.99,26.46,0.0,83.94,68.77,69.85,89.84
2018-06-16,38.22,10.14,79.05,1005.24,14.83,8.0,6.92,89.84,12.05,35.99,26.46,89.84,83.94,68.77,106.05
2018-06-17,0.0,15.37,75.94,997.22,1.9,8.0,6.3,106.05,38.22,12.05,35.99,106.05,89.84,83.94,104.28
2018-06-18,6.87,10.46,84.87,1003.93,5.66,8.0,5.68,104.28,0.0,38.22,12.05,104.28,106.05,89.84,96.06
2018-06-19,16.32,16.9,77.56,1005.15,7.46,8.0,5.57,96.06,6.87,0.0,38.22,96.06,104.28,106.05,93.05
2018-06-20,15.7,14.76,71.9,1013.95,6.23,8.0,5.97,93.05,16.32,6.87,0.0,93.05,96.06,104.28,89.94
2018-06-21,0.0,16.05,88.97,1008.98,15.28,8.0,8.39,89.94,15.7,16.32,6.87,89.94,93.05,96.06,80.49
2018-06-22,0.0,12.84,88.51,1009.72,14.4,8.0,7.37,80.49,0.0,15.7,16.32,80.49,89.94,93.05,70.92
2018-06-23,29.52,18.21,81.08,1013.91,12.07,8.0,6.41,70.92,0.0,0.0,15.7,70.92,80.49,89.94,75.48
2018-06-24,0.0,17.62,71.14,1007.53,7.77,8.0,8.15,75.48,29.52,0.0,0.0,75.48,70.92,80.49,68.94
2018-06-25,10.66,16.48,71.35,1011.79,14.67,8.0,7.15,68.94,0.0,29.52,0.0,68.94,75.48,70.92,69.12
2018-06-26,0.0,14.71,80.69,1011.44,4.44,8.0,6.6,69.12,10.66,0.0,29.52,69.12,68.94,75.48,58.24
2018-06-27,0.0,16.5,76.42,1001.6,17.5,8.0,9.17,58.24,0.0,10.66,0.0,58.24,69.12,68.94,45.88
2018-06-28,0.0,13.29,77.51,1015.41,7.6,8.0,7.05,45.88,0.0,0.0,10.66,45.88,58.24,69.12,46.62
2018-06-29,0.0,17.22,87.02,1000.95,9.08,8.0,6.1,46.62,0.0,0.0,0.0,46.62,45.88,58.24,39.6
2018-06-30,0.0,19.22,84.97,1012.66,8.5,8.0,7.83,39.6,0.0,0.0,0.0,39.6,46.62,45.88,34.14
2018-07-01,0.0,17.79,89.44,1000.5,6.24,8.0,6.63,34.14,0.0,0.0,0.0,34.14,39.6,46.62,28.76
2018-07-02,0.0,13.32,72.82,1011.11,16.74,8.0,6.55,28.76,0.0,0.0,0.0,28.76,34.14,39.6,27.09
2018-07-03,0.0,16.07,77.31,1017.43,12.76,8.0,7.22,27.09,0.0,0.0,0.0,27.09,28.76,34.14,24.41
2018-07-04,0.0,11.96,84.98,1007.07,14.25,8.0,6.23,24.41,0.0,0.0,0.0,24.41,27.09,28.76,24.6
2018-07-05,33.77,16.65,82.76,1006.88,5.72,8.0,6.59,24.6,0.0,0.0,0.0,24.6,24.41,27.09,36.82
2018-07-06,22.48,16.38,90.29,1011.23,10.63,8.0,7.57,36.82,33.77,0.0,0.0,36.82,24.6,24.41,48.51
2018-07-07,14.77,10.61,82.45,1006.56,11.82,8.0,7.43,48.51,22.48,33.77,0.0,48.51,36.82,24.6,60.98
2018-07-08,0.0,12.42,92.39,1017.32,10.95,8.0,6.48,60.98,14.77,22.48,33.77,60.98,48.51,36.82,58.01
2018-07-09,0.0,14.65,83.17,1009.22,5.94,8.0,5.35,58.01,0.0,14.77,22.48,58.01,60.98,48.51,52.64
2018-07-10,29.42,14.65,86.75,1006.68,13.76,,6.28,52.64,0.0,0.0,14.77,52.64,58.01,60.98,57.79
2018-07-11,0.0,12.41,76.98,1005.61,10.43,8.0,7.08,57.79,29.42,0.0,0.0,57.79,52.64,58.01,61.53
2018-07-12,0.0,16.45,79.27,1003.68,6.66,8.0,7.19,61.53,0.0,29.42,0.0,61.53,57.79,52.64,58.85
2018-07-13,9.43,16.16,85.47,1005.24,3.51,8.0,6.31,58.85,0.0,0.0,29.42,58.85,61.53,57.79,55.98
2018-07-14,40.92,15.09,90.31,1006.66,12.12,8.0,6.34,55.98,9.43,0.0,0.0,55.98,58.85,61.53,60.72
2018-07-15,0.0,13.73,84.04,1006.01,18.58,8.0,7.36,60.72,40.92,9.43,0.0,60.72,55.98,58.85,64.0
2018-07-16,0.0,18.29,78.27,1005.19,6.45,8.0,6.13,64.0,0.0,40.92,9.43,64.0,60.72,55.98,63.69
2018-07-17,10.28,19.86,88.4,1019.01,10.6,8.0,6.13,63.69,0.0,0.0,40.92,63.69,64.0,60.72,63.57
2018-07-18,0.0,14.57,63.32,1003.41,13.89,8.0,7.77,63.57,10.28,0.0,0.0,63.57,63.69,64.0,57.29
2018-07-19,0.0,14.3,68.61,1009.33,5.56,8.0,5.95,57.29,0.0,10.28,0.0,57.29,63.57,63.69,53.93
2018-07-20,0.0,17.12,83.24,1011.6,8.32,8.0,7.86,53.93,0.0,0.0,10.28,53.93,57.29,63.57,49.05
2018-07-21,0.0,15.06,78.47,1011.83,6.99,8.0,5.53,49.05,0.0,0.0,0.0,49.05,53.93,57.29,36.06
2018-07-22,0.0,15.67,82.5,1008.43,13.45,8.0,7.21,36.06,0.0,0.0,0.0,36.06,49.05,53.93,35.66
2018-07-23,0.0,17.93,78.6,1007.57,14.64,8.0,6.78,35.66,0.0,0.0,0.0,35.66,36.06,49.05,30.81
2018-07-24,0.98,11.37,82.04,1011.07,10.56,8.0,6.12,30.81,0.0,0.0,0.0,30.81,35.66,36.06,28.35
2018-07-25,0.0,19.51,72.23,1010.2,7.05,8.0,7.47,28.35,0.98,0.0,0.0,28.35,30.81,35.66,22.97
2018-07-26,0.0,16.46,81.8,1007.62,8.45,8.0,6.71,22.97,0.0,0.98,0.0,22.97,28.35,30.81,22.77
2018-07-27,0.0,15.32,84.65,1001.15,7.79,8.0,5.66,22.77,0.0,0.0,0.98,22.77,22.97,28.35,21.31
2018-07-28,0.0,16.2,86.11,1006.67,6.58,8.0,5.14,21.31,0.0,0.0,0.0,21.31,22.77,22.97,12.91
2018-07-29,11.32,16.4,91.53,1003.33,9.64,8.0,6.52,12.91,0.0,0.0,0.0,12.91,21.31,22.77,13.72
2018-07-30,8.6,12.24,79.02,1005.78,12.01,8.0,6.92,13.72,11.32,0.0,0.0,13.72,12.91,21.31,22.91
2018-07-31,0.0,20.38,79.1,1009.34,11.72,8.0,8.26,22.91,8.6,11.32,0.0,22.91,13.72,12.91,26.03
2018-08-01,19.76,16.83,66.38,1011.03,9.97,8.0,6.42,26.03,0.0,8.6,11.32,26.03,22.91,13.72,31.08
2018-08-02,39.06,17.91,73.19,1018.19,10.2,8.0,6.52,31.08,19.76,0.0,8.6,31.08,26.03,22.91,46.6
2018-08-03,0.0,19.26,75.42,1006.66,9.71,8.0,8.9,46.6,39.06,19.76,0.0,46.6,31.08,26.03,48.09
2018-08-04,0.0,14.42,83.98,1013.28,5.46,8.0,5.97,48.09,0.0,39.06,19.76,48.09,46.6,31.08,44.09
2018-08-05,0.0,18.24,72.2,1011.0,10.56,8.0,7.99,44.09,0.0,0.0,39.06,44.09,48.09,46.6,39.51
2018-08-06,15.74,16.47,81.91,1016.01,7.96,8.0,5.58,39.51,0.0,0.0,0.0,39.51,44.09,48.09,47.12
2018-08-07,9.39,19.34,76.17,1012.47,5.28,8.0,6.8,47.12,15.74,0.0,0.0,47.12,39.51,44.09,47.45
2018-08-08,0.0,12.0,74.79,1004.61,11.3,8.0,7.23,47.45,9.39,15.74,0.0,47.45,47.12,39.51,45.63
2018-08-09,0.0,17.16,77.62,1001.1,7.86,8.0,6.72,45.63,0.0,9.39,15.74,45.63,47.45,47.12,38.73
2018-08-10,0.0,15.99,72.98,1011.34,10.8,8.0,5.62,38.73,0.0,0.0,9.39,38.73,45.63,47.45,33.75
2018-08-11,0.0,18.67,72.56,1007.21,12.97,8.0,6.91,33.75,0.0,0.0,0.0,33.75,38.73,45.63,30.9
2018-08-12,0.0,18.86,63.47,1005.02,6.67,8.0,7.05,30.9,0.0,0.0,0.0,30.9,33.75,38.73,33.83
2018-08-13,39.8,16.01,73.5,1003.65,10.32,8.0,5.66,33.83,0.0,0.0,0.0,33.83,30.9,33.75,50.6
2018-08-14,0.0,16.1,71.71,1010.86,3.66,8.0,7.99,50.6,39.8,0.0,0.0,50.6,33.83,30.9,56.59
2018-08-15,2.81,17.7,71.29,1017.66,15.36,8.0,8.81,56.59,0.0,39.8,0.0,56.59,50.6,33.83,54.17
2018-08-16,8.8,15.83,,1008.15,5.24,8.0,4.93,54.17,2.81,0.0,39.8,54.17,56.59,50.6,48.73
2018-08-17,0.0,20.28,79.17,1013.22,8.2,8.0,7.27,48.73,8.8,2.81,0.0,48.73,54.17,56.59,44.98
2018-08-18,0.54,17.35,76.01,1009.83,14.68,8.0,7.79,44.98,0.0,8.8,2.81,44.98,48.73,54.17,38.74
2018-08-19,0.0,11.11,81.18,1003.97,9.18,8.0,7.06,38.74,0.54,0.0,8.8,38.74,44.98,48.73,32.66
2018-08-20,1.18,17.54,78.06,1014.16,5.81,8.0,4.41,32.66,0.0,0.54,0.0,32.66,38.74,44.98,30.27
2018-08-21,0.0,15.99,71.79,1005.09,12.5,8.0,7.41,30.27,1.18,0.0,0.54,30.27,32.66,38.74,29.12
2018-08-22,0.0,14.61,,1010.74,12.42,8.0,6.16,29.12,0.0,1.18,0.0,29.12,30.27,32.66,29.98
2018-08-23,0.0,15.7,75.68,1009.0,7.78,8.0,6.87,29.98,0.0,0.0,1.18,29.98,29.12,30.27,28.18
2018-08-24,0.0,19.18,,1015.25,8.16,8.0,6.08,28.18,0.0,0.0,0.0,28.18,29.98,29.12,25.32
2018-08-25,0.0,22.33,82.9,1005.58,8.48,8.0,8.41,25.32,0.0,0.0,0.0,25.32,28.18,29.98,19.43
2018-08-26,0.0,19.91,81.27,1012.9,9.28,8.0,7.42,19.43,0.0,0.0,0.0,19.43,25.32,28.18,21.34
2018-08-27,0.0,17.72,68.95,1006.82,3.37,8.0,4.67,21.34,0.0,0.0,0.0,21.34,19.43,25.32,21.51
2018-08-28,0.0,20.48,71.84,1008.55,9.37,8.0,5.26,21.51,0.0,0.0,0.0,21.51,21.34,19.43,17.44
2018-08-29,0.0,18.31,77.06,993.01,16.24,8.0,8.46,17.44,0.0,0.0,0.0,17.44,21.51,21.34,18.32
2018-08-30,0.0,17.83,79.64,1021.72,6.86,8.0,6.04,18.32,0.0,0.0,0.0,18.32,17.44,21.51,16.51
2018-08-31,0.0,16.8,78.55,1014.1,7.96,8.0,7.11,16.51,0.0,0.0,0.0,16.51,18.32,17.44,18.5
2018-09-01,26.17,15.42,71.33,1007.59,5.86,8.0,5.69,18.5,0.0,0.0,0.0,18.5,16.51,18.32,26.44
2018-09-02,0.0,18.94,62.8,1005.88,12.14,8.0,8.55,26.44,26.17,0.0,0.0,26.44,18.5,16.51,27.79
2018-09-03,0.0,20.42,64.39,1009.11,14.21,8.0,8.86,27.79,0.0,26.17,0.0,27.79,26.44,18.5,22.05
2018-09-04,0.0,19.9,73.1,1015.26,14.13,8.0,8.29,22.05,0.0,0.0,26.17,22.05,27.79,26.44,17.79
2018-09-05,28.77,19.22,73.38,1002.29,5.63,8.0,5.87,17.79,0.0,0.0,0.0,17.79,22.05,27.79,33.57
2018-09-06,0.0,18.01,63.1,1011.13,11.75,8.0,6.96,33.57,28.77,0.0,0.0,33.57,17.79,22.05,44.63
2018-09-07,29.1,22.01,70.9,1020.78,15.02,8.0,8.11,44.63,0.0,28.77,0.0,44.63,33.57,17.79,56.51
2018-09-08,0.0,17.32,74.8,1006.34,11.78,8.0,6.46,56.51,29.1,0.0,28.77,56.51,44.63,33.57,53.83
2018-09-09,0.0,22.67,62.12,1012.49,11.67,8.0,8.46,53.83,0.0,29.1,0.0,53.83,56.51,44.63,49.9
2018-09-10,0.0,18.34,77.71,1023.19,8.35,8.0,6.62,49.9,0.0,0.0,29.1,49.9,53.83,56.51,43.75
2018-09-11,0.0,19.08,67.13,1015.42,10.77,8.0,7.23,43.75,0.0,0.0,0.0,43.75,49.9,53.83,37.34
2018-09-12,5.88,17.42,78.37,1012.98,14.33,8.0,7.26,37.34,0.0,0.0,0.0,37.34,43.75,49.9,38.1
2018-09-13,0.0,19.95,65.63,1014.96,11.15,8.0,7.52,38.1,5.88,0.0,0.0,38.1,37.34,43.75,29.89
2018-09-14,13.74,23.76,61.97,1010.51,5.63,8.0,7.29,29.89,0.0,5.88,0.0,29.89,38.1,37.34,32.89
2018-09-15,0.0,22.73,65.75,1019.1,8.4,8.0,6.99,32.89,13.74,0.0,5.88,32.89,29.89,38.1,38.1
2018-09-16,0.0,24.01,68.08,1010.69,14.23,8.0,8.25,38.1,0.0,13.74,0.0,38.1,32.89,29.89,38.84
2018-09-17,72.83,22.99,65.82,1002.98,11.14,8.0,7.5,38.84,0.0,0.0,13.74,38.84,38.1,32.89,71.93
2018-09-18,0.0,19.05,66.82,1010.9,10.42,8.0,6.95,71.93,72.83,0.0,0.0,71.93,38.84,38.1,77.41
2018-09-19,0.0,21.1,70.47,1008.11,8.06,8.0,7.19,77.41,0.0,72.83,0.0,77.41,71.93,38.84,74.62
2018-09-20,0.0,20.09,66.72,1011.63,14.16,,5.95,74.62,0.0,0.0,72.83,74.62,77.41,71.93,66.78
2018-09-21,0.0,25.49,67.25,1011.82,15.82,8.0,9.96,66.78,0.0,0.0,0.0,66.78,74.62,77.41,56.05
2018-09-22,0.0,19.29,55.55,1019.19,14.42,8.0,8.62,56.05,0.0,0.0,0.0,56.05,66.78,74.62,47.52
2018-09-23,1.47,24.64,70.05,1016.77,15.05,8.0,8.75,47.52,0.0,0.0,0.0,47.52,56.05,66.78,41.71
2018-09-24,19.89,24.76,66.47,1014.69,8.74,8.0,8.37,41.71,1.47,0.0,0.0,41.71,47.52,56.05,49.65
2018-09-25,0.0,27.22,78.16,1013.45,8.25,8.0,6.76,49.65,19.89,1.47,0.0,49.65,41.71,47.52,50.92
2018-09-26,0.0,21.74,60.11,1008.25,9.45,8.0,6.11,50.92,0.0,19.89,1.47,50.92,49.65,41.71,49.0
2018-09-27,22.68,24.67,53.82,1002.73,10.14,,6.45,49.0,0.0,0.0,19.89,49.0,50.92,49.65,53.01
2018-09-28,19.18,28.71,70.6,1014.28,15.01,8.0,9.4,53.01,22.68,0.0,0.0,53.01,49.0,50.92,65.05
2018-09-29,0.0,21.58,68.5,1017.78,14.08,8.0,8.26,65.05,19.18,22.68,0.0,65.05,53.01,49.0,65.35
2018-09-30,0.0,19.41,58.81,1013.35,11.88,8.0,7.91,65.35,0.0,19.18,22.68,65.35,65.05,53.01,56.6
2018-10-01,27.8,18.66,54.96,1011.3,4.99,8.0,7.28,56.6,0.0,0.0,19.18,56.6,65.35,65.05,62.1
2018-10-02,0.0,25.26,76.23,1016.38,4.09,8.0,5.11,62.1,27.8,0.0,0.0,62.1,56.6,65.35,56.89
2018-10-03,0.0,18.89,75.16,1013.72,10.84,8.0,6.37,56.89,0.0,27.8,0.0,56.89,62.1,56.6,51.59
2018-10-04,0.0,22.78,47.65,1022.65,13.08,8.0,7.71,51.59,0.0,0.0,27.8,51.59,56.89,62.1,50.24
2018-10-05,0.0,24.92,61.66,1020.47,9.72,8.0,8.42,50.24,0.0,0.0,0.0,50.24,51.59,56.89,45.3
2018-10-06,0.0,24.41,76.31,1019.19,16.7,8.0,8.93,45.3,0.0,0.0,0.0,45.3,50.24,51.59,40.27
2018-10-07,19.48,25.12,61.13,1018.26,6.21,8.0,9.5,40.27,0.0,0.0,0.0,40.27,45.3,50.24,44.55
2018-10-08,57.18,24.73,60.84,1008.1,5.77,8.0,6.41,44.55,19.48,0.0,0.0,44.55,40.27,45.3,66.86
